naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
"EKO SKLAD, SLOVENSKI OKOLJSKI JAVNI SKLAD",DIREKTOR SKL,7311780170768358805,1,3271.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96032,B,B017391,2013
"EKO SKLAD, SLOVENSKI OKOLJSKI JAVNI SKLAD",DIREKTOR SKL,9867240044990085648,1,4443.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96032,B,B017391,2013
ELEKTROTEHNIŠKO-RAČUNALNIŠKA STROKOVNA ŠOLA IN GIMNAZIJA LJUBLJANA,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,15461668077669123773,12,27358.86,0,3314.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69922,B,B017312,2013
ENERGETSKA AGENCIJA ZA PODRAVJE - ZAVOD ZA TRAJNOSTNO RABO ENERGIJE,"DIREKTOR JAVNEGA SKLADA, JAVNEGA ZAVODA, AGENCIJE",18018817475469694567,12,21956.94,0,8021.13,0,0,0,816.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16551,B,B017880,2013
FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU,DEKAN / DIREKTOR SAMOSTOJNEGA VISOKOŠOLSKEGA ZAVODA,14537151329598290951,12,31779.25,0,0,0,0,282.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72931,B,B017305,2013
FESTIVAL LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,17259141967748361783,12,31035.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35785,B,B017390,2013
FESTIVAL VELENJE,DIREKTOR JAVNEGA ZAVODA,14122393468620212432,12,29901.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38512,B,B017390,2013
FILMSKI STUDIO VIBA FILM LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,2730272033404544103,2,4452.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017390,2013
FILMSKI STUDIO VIBA FILM LJUBLJANA,DIREKTOR JAVNEGA ZAVODA,6959018470277540749,10,26535.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017390,2013
FILMSKI STUDIO VIBA FILM LJUBLJANA,POMOČNIK DIREKTORJA,3797722803530712534,9,18878.46,0,1282.93,0,0,0,199.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017400,2013
FILMSKI STUDIO VIBA FILM LJUBLJANA,POMOČNIK DIREKTORJA,5319498394436812415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35467,B,B017400,2013
GALERIJA BOŽIDAR JAKAC KOSTANJEVICA NA KRKI,DIREKTOR GALERIJE,6115731472226310486,12,30453.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37648,B,B017364,2013
GALERIJA MURSKA SOBOTA,DIREKTOR GALERIJE,16910294486171199415,12,25150.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35858,B,B017364,2013
GALERIJA - MUZEJ LENDAVA GALÉRIA - MÚZEUM LENDVA,"DIREKTOR MUZEJA, GALERIJE",11291318245512873633,12,17732.41,0,0,0,0,0,0,0,709.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37656,B,B017835,2013
GASILSKA BRIGADA LJUBLJANA,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,2484861138947668980,11,32053.71,0,0,1434.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19461,B,B017815,2013
GASILSKI ZAVOD TRBOVLJE,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,17740417364066942182,12,17936.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19526,B,B017815,2013
GASILSKO REŠEVALNA SLUŽBA JESENICE,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,17021202957061498096,12,23716.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19534,B,B017815,2013
GASILSKO REŠEVALNA SLUŽBA KRANJ,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,1376362424948250651,12,26280.12,0,0,0,0,0,520.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19445,B,B017815,2013
GASILSKO REŠEVALNI CENTER AJDOVŠČINA,DIREKTOR JAVNEGA ZAVODA GASILSKO REŠEVALNE DEJAVNOSTI,221366898633145942,12,22600.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19410,B,B017815,2013
GASILSKO-REŠEVALNI CENTER NOVO MESTO,DIREKTOR JAVNEGA ZAVODA,9543413727517527270,12,27194.27,0,4340.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19496,B,B017390,2013
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,GENERALNI SEKRETAR VLADE,1731782886460545301,10,33702.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,A,A010220,2013
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,GENERALNI SEKRETAR VLADE,4339873312857711572,3,12626.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,A,A010220,2013
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,2161543254653488475,3,9773.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,B,B017398,2013
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,9653139053549019756,9,26983.78,0,792.12,0,0,0,284.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,B,B017398,2013
GENERALNI SEKRETARIAT VLADE REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,11076509365043028089,4,13633.84,0,0,0,0,151.48,239.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113,B,B017398,2013
GEODETSKI INŠTITUT SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,9182377668229505246,6,15905.58,0,0,2921.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,B,B017370,2013
GEODETSKI INŠTITUT SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,10001010641803010344,7,18958.13,0,0,16528.85,0,0,337.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,B,B017370,2013
GEOLOŠKI ZAVOD SLOVENIJE,DIREKTOR JAVNEGA RAZISKOVALNEGA ZAVODA / JAVNEGA INFRASTRUKTURNEGA ZAVODA,4830796060473677038,12,35073.3,0,5000,0,0,1500.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34673,B,B017370,2013
GEOLOŠKI ZAVOD SLOVENIJE,POMOČNIK DIREKTORJA,1151741428094792837,1,2180.33,0,218.03,0,0,0,59.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34673,B,B017400,2013
GEOLOŠKI ZAVOD SLOVENIJE,POMOČNIK DIREKTORJA,9397406824026818960,11,24485.68,0,5871.82,0,0,0,579.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34673,B,B017400,2013
"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",RAVNATELJ VRTCA,16879305210323793019,10,18892.04,0,0,0,0,0,0,865.95,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,63592,B,B017805,2013
GIMNAZIJA BEŽIGRAD,DIREKTOR ŠOLSKEGA CENTRA,13583872946669921933,12,31110.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017310,2013
GIMNAZIJA BEŽIGRAD,RAVNATELJ SREDNJE ŠOLE - ORGANIZACIJSKE ENOTE,4633842523276237056,12,25968.98,0,675.95,0,0,0,891.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017314,2013
GIMNAZIJA BEŽIGRAD,RAVNATELJ SREDNJE ŠOLE - ORGANIZACIJSKE ENOTE,8821713719928563846,12,29408.14,0,2019.7,0,0,0,545.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69469,B,B017314,2013
GIMNAZIJA BREŽICE,RAVNATELJ SREDNJE ŠOLE,15177334142046240361,12,26118.23,0,2689.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69248,B,B017313,2013
GIMNAZIJA CELJE - CENTER,RAVNATELJ SREDNJE ŠOLE,11481336359377338378,12,30439.94,0,2749.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69272,B,B017313,2013
"GIMNAZIJA, ELEKTRO IN POMORSKA ŠOLA PIRAN - GINNASIO E ISTITUTO NAUTICO E ELETTRONICA PIRANO",RAVNATELJ SREDNJE ŠOLE,11811673940215991208,11,24321.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73202,B,B017313,2013
GIMNAZIJA FRANCA MIKLOŠIČA LJUTOMER,RAVNATELJ SREDNJE ŠOLE,8231909362222965145,12,28081.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69477,B,B017313,2013
GIMNAZIJA FRANCETA PREŠERNA,RAVNATELJ SREDNJE ŠOLE,1211395799217940611,12,24080,0,276.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73156,B,B017313,2013
GIMNAZIJA FRANCETA PREŠERNA,RAVNATELJ SREDNJE ŠOLE - ORGANIZACIJSKE ENOTE,7766950890755806031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73156,B,B017314,2013
GIMNAZIJA GIAN RINALDO CARLI KOPER GINNASIO GIAN RINALDO CARLI CAPODISTRIA,RAVNATELJ SREDNJE ŠOLE,11700055595079692765,12,24854.69,0,0,0,0,0,0,1348.59,142.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69353,B,B017313,2013
GIMNAZIJA IN EKONOMSKA SREDNJA ŠOLA TRBOVLJE,RAVNATELJ SREDNJE ŠOLE,7963139116868023397,12,24582.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69620,B,B017313,2013
GIMNAZIJA IN SREDNJA KEMIJSKA ŠOLA RUŠE,DIREKTOR/RAVNATELJ SREDNJE ŠOLE,10854402655051824864,12,26290.85,0,1027.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69590,B,B017312,2013
GIMNAZIJA IN SREDNJA ŠOLA KOČEVJE,RAVNATELJ SREDNJE ŠOLE,11474037641796331839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73113,B,B017313,2013
GIMNAZIJA IN SREDNJA ŠOLA KOČEVJE,RAVNATELJ SREDNJE ŠOLE,17754477514674387524,12,24237.53,0,3000.18,0,0,0,522.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73113,B,B017313,2013
GIMNAZIJA IN SREDNJA ŠOLA RUDOLFA MAISTRA KAMNIK,RAVNATELJ SREDNJE ŠOLE,10266444653507465944,12,26762.75,0,961.61,0,0,0,524.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.02,69329,B,B017313,2013
GIMNAZIJA JESENICE,RAVNATELJ SREDNJE ŠOLE,13271409840975146326,12,23219.75,0,0,0,0,0,469.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69310,B,B017313,2013
GIMNAZIJA JOŽETA PLEČNIKA LJUBLJANA,RAVNATELJ SREDNJE ŠOLE,6360227777865201211,12,27959.37,0,1819.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69396,B,B017313,2013
GIMNAZIJA JURIJA VEGE IDRIJA,RAVNATELJ SREDNJE ŠOLE,12736423057091081348,12,25968.99,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69299,B,B017313,2013
GIMNAZIJA KOPER - GINNASIO CAPODISTRIA,RAVNATELJ SREDNJE ŠOLE,14637903651221898633,12,26343.17,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69345,B,B017313,2013
GIMNAZIJA KRANJ,RAVNATELJ SREDNJE ŠOLE,14225736665916898944,12,24680.05,0,551.12,0,0,0,466.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69361,B,B017313,2013
GIMNAZIJA LEDINA,RAVNATELJ SREDNJE ŠOLE,10510767970827194010,12,29178.23,0,2981.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69400,B,B017313,2013
GIMNAZIJA LITIJA,RAVNATELJ SREDNJE ŠOLE,3177845096294012389,12,21496.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69388,B,B017313,2013
"GIMNAZIJA MOSTE, LJUBLJANA",RAVNATELJ SREDNJE ŠOLE,5222158937603700238,12,25586.48,0,257.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69426,B,B017313,2013
GIMNAZIJA MURSKA SOBOTA,RAVNATELJ SREDNJE ŠOLE,9012483692944382857,12,24220.12,0,3009.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69523,B,B017313,2013
GIMNAZIJA NOVA GORICA,RAVNATELJ SREDNJE ŠOLE,7929804452491144533,12,25468.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69531,B,B017313,2013
GIMNAZIJA NOVO MESTO,RAVNATELJ SREDNJE ŠOLE,8752631577428556172,12,25570.99,0,2583.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69540,B,B017313,2013
GIMNAZIJA NOVO MESTO,RAVNATELJ SREDNJE ŠOLE,11405973281617105876,1,1977.36,0,281.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69540,B,B017313,2013
GIMNAZIJA ORMOŽ,RAVNATELJ SREDNJE ŠOLE,2306354647464712188,12,23532.7,0,0,0,0,0,507.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69558,B,B017313,2013
GIMNAZIJA POLJANE LJUBLJANA,RAVNATELJ SREDNJE ŠOLE,13164256912707186873,12,29799.94,0,5340.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69892,B,B017313,2013
