naziv_pu,opis_delovnega_mesta_z370opis,sifra_zaposlenega_z360,mesecev,placa,polozajni_dodatek,delovna_uspesnost,dodatno_delo,dezurstvo,dodatek_mentorstvo_c030bruto,dodatek_mag_dr_c040bruto,dodatek_dvojezicnost_c050bruto,dodatek_dvojezicnost_c051bruto,dodatek_dvojezicnost_c052bruto,dodatek_ionizirajoce_sevanje_c060bruto,dodatek_citostatiki_c061bruto,dodatek_kuzni_odpadki_c062bruto,dodatek_nevarnost_c070bruto,dodatek_izmensko_delo_c080bruto,dodatek_deljeni_del_cas_c090bruto,dodatek_delo_ponoci_c100bruto,dodatek_delo_v_nedeljo_c110bruto,dodatek_dela_prost_dan_c111bruto,dodatek_dela_prost_dan_c112bruto,dodatek_delo_prek_polnega_casa_c120bruto,dodatek_stalna_pripravljenost_c130bruto,dodatek_pripravljenost_na_domu_c140bruto,dodatek_za_stalnost_c150bruto,dodatek_povecan_obseg_dela_c160bruto,dodatek_povecan_obseg_dela_c170bruto,dodatek_posebne_obremenitve_c180bruto,dodatek_neenakomerno_razporejen_delovni_cas_c190bruto,dodatek_neenakomerno_razporejen_delovni_cas_c191bruto,dodatek_specialna_enota_c200bruto,dodatek_specialna_enota_c201bruto,dodatek_za_potapljanje_c202bruto,dodatek_za_potapljanje_intervencija_c203bruto,dodatek_poucevanje_3_predmetov_c204bruto,dodatek_razrednistvo_c205bruto,dodatek_razrednistvo_c206bruto,dodatek_vrtci_c207bruto,dodatek_vrtci_c208bruto,dodatek_bolnisnicni_oddelek_c209bruto,dodatek_prilagojeni_program_c210bruto,dodatek_prilagojeni_program_c211bruto,dodatek_prilagojeni_program_c212bruto,dodatek_prilagojeni_program_c213bruto,dodatek_prilagojeni_program_c214bruto,dodatek_delo_z_osebami_z_motnjo_c215bruto,dodatek_delo_z_osebami_z_motnjo_c216bruto,dodatek_delo_z_osebami_z_motnjo_c217bruto,dodatek_delo_z_osebami_z_motnjo_c218bruto,dodatek_visina_2_4_m_c219bruto,dodatek_visina_4_20_m_c220bruto,dodatek_visina_nad_20_m_c221bruto,dodatek_globina_c222bruto,dodatek_tvegane_razmere_c223bruto,dodatek_helikopter_c224bruto,dodatek_delo_z_osebami_z_motnjo_nadzor_c225bruto,dodatek_ogled_kd_c300bruto,dodatek_omejitev_pravice_do_stavke_c320bruto,dodatek_za_dosegljivost_c321bruto,dodatek_premestljive_sile_c322bruto,dodatek_odzivne_sile_c323bruto,dodatek_usposabljanje_c324bruto,dodatek_mobilnost_c390bruto,dodatek_izgradnja_kariere_c400bruto,dodatek_poracun_c900bruto,sifra_pu,skupina_dm,sifra_delovnega_mesta_z370,leto_obdobja
MESTNA OBČINA MURSKA SOBOTA,DIREKTOR/TAJNIK OBČINSKE UPRAVE,17488618986378460195,12,33380.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75795,B,B017801,2012
MESTNA OBČINA MURSKA SOBOTA,ŽUPAN IV,329626185371972683,12,34442.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75795,A,A050401,2012
MESTNA OBČINA NOVA GORICA,DIREKTOR/TAJNIK OBČINSKE UPRAVE,11934567286757790451,12,34950.93,0,3353.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75833,B,B017801,2012
MESTNA OBČINA NOVA GORICA,ŽUPAN III,8656931015145938067,12,38253.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75833,A,A050301,2012
MESTNA OBČINA NOVO MESTO,DIREKTOR/TAJNIK OBČINSKE UPRAVE,3888619822299256062,5,127.44,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.66,75850,B,B017801,2012
MESTNA OBČINA NOVO MESTO,DIREKTOR/TAJNIK OBČINSKE UPRAVE,14275075130325957928,11,31540.5,0,350.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75850,B,B017801,2012
MESTNA OBČINA NOVO MESTO,ŽUPAN III,4129552779471448367,12,37874.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75850,A,A050301,2012
MESTNA OBČINA PTUJ,DIREKTOR/TAJNIK OBČINSKE UPRAVE,10575141885772522111,10,25995.56,0,2822.87,0,0,0,599.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43,75965,B,B017801,2012
MESTNA OBČINA PTUJ,DIREKTOR/TAJNIK OBČINSKE UPRAVE,17974629246835766731,3,8275.84,0,601.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75965,B,B017801,2012
MESTNA OBČINA PTUJ,ŽUPAN IV,15337274187444913069,12,35917.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.98,75965,A,A050401,2012
MESTNA OBČINA SLOVENJ GRADEC,DIREKTOR/TAJNIK OBČINSKE UPRAVE,13423711469166900576,8,20536.96,0,2430.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76120,B,B017801,2012
MESTNA OBČINA SLOVENJ GRADEC,DIREKTOR/TAJNIK OBČINSKE UPRAVE,16488689343723581148,4,10107.27,0,1295.32,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76120,B,B017801,2012
MESTNA OBČINA SLOVENJ GRADEC,ŽUPAN IV,4258145731601579844,9,23851.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76120,A,A050401,2012
MESTNA OBČINA VELENJE,DIREKTOR/TAJNIK OBČINSKE UPRAVE,14814291963786600632,12,31812.74,0,3929.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76333,B,B017801,2012
MESTNA OBČINA VELENJE,ŽUPAN III,15818254020124628073,10,32187.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76333,A,A050301,2012
"MESTNI MUZEJ IDRIJA, MUZEJ ZA IDRIJSKO IN CERKLJANSKO",DIREKTOR MUZEJA,10942231866847176625,12,33380.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37583,B,B017362,2012
MESTNO GLEDALIŠČE LJUBLJANSKO,DIREKTOR / RAVNATELJ GLEDALIŠČA,12610109611513301191,12,31717.71,0,5737.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35637,B,B017360,2012
MESTNO GLEDALIŠČE LJUBLJANSKO,POMOČNIK DIREKTORJA,2690526581230821418,12,23948.78,0,4699.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35637,B,B017400,2012
MESTNO GLEDALIŠČE LJUBLJANSKO,POMOČNIK DIREKTORJA,3669810849764383174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35637,B,B017400,2012
MESTNO GLEDALIŠČE LJUBLJANSKO,POMOČNIK DIREKTORJA,12435521356611074736,12,24905.68,0,4535.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35637,B,B017400,2012
MESTNO GLEDALIŠČE PTUJ,DIREKTOR/RAVNATELJ GLEDALIŠČA,2714407582449273445,12,27083.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35696,B,B017825,2012
"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO",DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,690564205258574942,4,13515.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26131,B,B017102,2012
"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO",DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,15687940419691487378,9,25801.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26131,B,B017102,2012
MINISTRSTVO ZA FINANCE,DRŽAVNI SEKRETAR,10817105110568447142,11,40724.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,A,A010240,2012
MINISTRSTVO ZA FINANCE,DRŽAVNI SEKRETAR,11942795077129050167,2,6256.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,A,A010240,2012
MINISTRSTVO ZA FINANCE,DRŽAVNI SEKRETAR,13207811846419704631,11,41973.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,A,A010240,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,2344085174431320249,11,34690.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,3878319778770322500,6,18383.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,5964199191914191672,11,33965.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,7502073181384735082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,9653139053549019756,7,22533.86,0,0,0,0,0,386.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,10829655781918670837,8,24050.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,12332469496403319156,11,38653.16,0,0,0,0,0,689.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,14222736811679228749,12,38163.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,17258627897589362451,2,5496.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017103,2012
MINISTRSTVO ZA FINANCE,GENERALNI SEKRETAR MINISTRSTVA,1390502864360201266,3,8531.53,0,0,0,0,0,150.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017104,2012
MINISTRSTVO ZA FINANCE,GENERALNI SEKRETAR MINISTRSTVA,4821902967231809076,10,32247.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017104,2012
MINISTRSTVO ZA FINANCE,MINISTER,10808012970154740103,2,7014.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,A,A010210,2012
MINISTRSTVO ZA FINANCE,MINISTER,15990439538211217366,11,49816.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,A,A010210,2012
MINISTRSTVO ZA FINANCE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,13998485386034941048,2,3604.93,0,0,0,0,0,66.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110,B,B017398,2012
MINISTRSTVO ZA FINANCE CARINSKA UPRAVA REPUBLIKE SLOVENIJE,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,8711211524274138038,12,44988.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16136,B,B017102,2012
MINISTRSTVO ZA FINANCE CARINSKA UPRAVA REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,16483250869096923836,12,38969.15,0,0,0,0,0,664.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16136,B,B017398,2012
MINISTRSTVO ZA FINANCE DAVČNA UPRAVA REPUBLIKE SLOVENIJE,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,3480248750949085819,4,11967.93,0,0,0,0,0,194.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16128,B,B017102,2012
MINISTRSTVO ZA FINANCE DAVČNA UPRAVA REPUBLIKE SLOVENIJE,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,4560517465230953626,9,25102.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16128,B,B017102,2012
MINISTRSTVO ZA FINANCE DAVČNA UPRAVA REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,13956697796268785618,8,27515.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16128,B,B017398,2012
MINISTRSTVO ZA FINANCE DAVČNA UPRAVA REPUBLIKE SLOVENIJE,NAMESTNIK DIREKTORJA/ČLANA UPRAVE,14616337406267319467,1,3529.76,0,0,0,0,0,62.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16128,B,B017398,2012
MINISTRSTVO ZA FINANCE URAD REPUBLIKE SLOVENIJE ZA NADZOR PRIREJANJA IGER NA SREČO,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,391798264960505230,12,34505.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,B,B017102,2012
MINISTRSTVO ZA FINANCE URAD REPUBLIKE SLOVENIJE ZA NADZOR PRORAČUNA,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,959658735509715771,12,35113.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16195,B,B017102,2012
MINISTRSTVO ZA FINANCE URAD REPUBLIKE SLOVENIJE ZA PREPREČEVANJE PRANJA DENARJA,DIREKTOR/INŠPEKTOR ORGANA V SESTAVI MINISTRSTVA,11707691122853686042,12,33534.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16152,B,B017102,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,DRŽAVNI SEKRETAR,1801738545451137329,9,33393.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,A,A010240,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,DRŽAVNI SEKRETAR,5231239664706348994,9,32624.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,A,A010240,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,953943380058088340,8,26803.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,1089188357527927795,2,5562.69,0,0,0,0,0,101.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,4471742949209458042,5,14132.83,0,0,0,0,0,250.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,6498636516439023347,5,15162.79,0,0,0,0,0,277.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,7147688367981364514,3,11128.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,8674908449659462150,9,30162.19,0,0,0,0,0,542.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,12493845954655748790,5,15619.08,0,0,0,0,0,285.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI DIREKTOR DIREKTORATA MINISTRSTVA,13499067792749309047,6,20603.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017103,2012
MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO,GENERALNI SEKRETAR MINISTRSTVA,3748621108514394153,9,28935.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,B,B017104,2012
